Samplingpoint,Pollutant,Start,End,Value,Unit
NL/SPO-NL00247_06001_101,6001,2023-12-09 18:00:00,2023-12-09 19:00:00,1.7832,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-09 19:00:00,2023-12-09 20:00:00,3.7069,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-09 20:00:00,2023-12-09 21:00:00,9.0949,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-09 21:00:00,2023-12-09 22:00:00,11.738,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-09 22:00:00,2023-12-09 23:00:00,11.9732,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-09 23:00:00,2023-12-10 00:00:00,17.5396,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 00:00:00,2023-12-10 01:00:00,12.2378,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 01:00:00,2023-12-10 02:00:00,13.7764,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 02:00:00,2023-12-10 03:00:00,15.4326,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 03:00:00,2023-12-10 04:00:00,10.3219,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 04:00:00,2023-12-10 05:00:00,9.7819,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 05:00:00,2023-12-10 06:00:00,12.669,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 06:00:00,2023-12-10 07:00:00,8.1071,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 07:00:00,2023-12-10 08:00:00,6.6038,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 08:00:00,2023-12-10 09:00:00,5.9736,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 09:00:00,2023-12-10 10:00:00,10.9295,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 10:00:00,2023-12-10 11:00:00,14.874,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 11:00:00,2023-12-10 12:00:00,16.8046,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 12:00:00,2023-12-10 13:00:00,16.05,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 13:00:00,2023-12-10 14:00:00,11.5126,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 14:00:00,2023-12-10 15:00:00,13.2472,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 15:00:00,2023-12-10 16:00:00,13.1394,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 16:00:00,2023-12-10 17:00:00,7.966,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 17:00:00,2023-12-10 18:00:00,16.932,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 18:00:00,2023-12-10 19:00:00,11.3558,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 19:00:00,2023-12-10 20:00:00,7.7484,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 20:00:00,2023-12-10 21:00:00,5.4121,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 21:00:00,2023-12-10 22:00:00,7.8131,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 22:00:00,2023-12-10 23:00:00,8.551,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-10 23:00:00,2023-12-11 00:00:00,11.689,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 00:00:00,2023-12-11 01:00:00,17.1574,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 01:00:00,2023-12-11 02:00:00,9.6663,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 02:00:00,2023-12-11 03:00:00,11.6792,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 03:00:00,2023-12-11 04:00:00,9.4036,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 04:00:00,2023-12-11 05:00:00,8.065,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 05:00:00,2023-12-11 06:00:00,5.8119,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 06:00:00,2023-12-11 07:00:00,7.0683,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 07:00:00,2023-12-11 08:00:00,7.7523,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 08:00:00,2023-12-11 09:00:00,10.9413,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 09:00:00,2023-12-11 10:00:00,11.1402,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 10:00:00,2023-12-11 11:00:00,8.2286,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 11:00:00,2023-12-11 12:00:00,5.9589,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 12:00:00,2023-12-11 13:00:00,5.8276,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 13:00:00,2023-12-11 14:00:00,3.7657,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 14:00:00,2023-12-11 15:00:00,4.4105,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 15:00:00,2023-12-11 16:00:00,4.6222,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 16:00:00,2023-12-11 17:00:00,2.0703,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 17:00:00,2023-12-11 18:00:00,5.9844,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 18:00:00,2023-12-11 19:00:00,4.7722,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 19:00:00,2023-12-11 20:00:00,3.6638,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 20:00:00,2023-12-11 21:00:00,10.4101,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 21:00:00,2023-12-11 22:00:00,13.0414,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 22:00:00,2023-12-11 23:00:00,8.2786,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-11 23:00:00,2023-12-12 00:00:00,5.954,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 00:00:00,2023-12-12 01:00:00,9.8652,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 01:00:00,2023-12-12 02:00:00,8.9146,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 02:00:00,2023-12-12 03:00:00,8.8078,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 03:00:00,2023-12-12 04:00:00,8.3884,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 04:00:00,2023-12-12 05:00:00,7.2006,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 05:00:00,2023-12-12 06:00:00,5.5728,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 06:00:00,2023-12-12 07:00:00,13.7568,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 07:00:00,2023-12-12 08:00:00,10.023,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 08:00:00,2023-12-12 09:00:00,5.3504,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 09:00:00,2023-12-12 10:00:00,6.2627,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 10:00:00,2023-12-12 11:00:00,10.1671,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 11:00:00,2023-12-12 12:00:00,7.966,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 12:00:00,2023-12-12 13:00:00,7.4691,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 13:00:00,2023-12-12 14:00:00,7.9748,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 14:00:00,2023-12-12 15:00:00,6.3872,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 15:00:00,2023-12-12 16:00:00,4.5487,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 16:00:00,2023-12-12 17:00:00,4.6114,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 17:00:00,2023-12-12 18:00:00,4.0734,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 18:00:00,2023-12-12 19:00:00,13.3746,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 19:00:00,2023-12-12 20:00:00,15.364,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 20:00:00,2023-12-12 21:00:00,10.8629,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 21:00:00,2023-12-12 22:00:00,13.8744,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 22:00:00,2023-12-12 23:00:00,8.5158,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-12 23:00:00,2023-12-13 00:00:00,8.2835,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 00:00:00,2023-12-13 01:00:00,8.2678,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 01:00:00,2023-12-13 02:00:00,5.172,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 02:00:00,2023-12-13 03:00:00,3.6187,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 03:00:00,2023-12-13 04:00:00,5.1485,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 04:00:00,2023-12-13 05:00:00,6.104,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 05:00:00,2023-12-13 06:00:00,5.5385,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 06:00:00,2023-12-13 07:00:00,8.0659,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 07:00:00,2023-12-13 08:00:00,5.5865,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 08:00:00,2023-12-13 09:00:00,4.8476,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 09:00:00,2023-12-13 10:00:00,3.2816,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 10:00:00,2023-12-13 11:00:00,1.4068,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 11:00:00,2023-12-13 12:00:00,4.0626,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 12:00:00,2023-12-13 13:00:00,7.5318,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 13:00:00,2023-12-13 14:00:00,6.3607,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 14:00:00,2023-12-13 15:00:00,5.6816,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 15:00:00,2023-12-13 16:00:00,10.2709,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 16:00:00,2023-12-13 17:00:00,8.3688,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 17:00:00,2023-12-13 18:00:00,8.3737,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 18:00:00,2023-12-13 19:00:00,19.9112,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 19:00:00,2023-12-13 20:00:00,11.1696,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 20:00:00,2023-12-13 21:00:00,15.1288,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 21:00:00,2023-12-13 22:00:00,15.5306,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 22:00:00,2023-12-13 23:00:00,10.9834,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-13 23:00:00,2023-12-14 00:00:00,19.8132,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 00:00:00,2023-12-14 01:00:00,19.7544,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 01:00:00,2023-12-14 02:00:00,-1.8321,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 02:00:00,2023-12-14 03:00:00,0.3337,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 03:00:00,2023-12-14 04:00:00,7.6926,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 04:00:00,2023-12-14 05:00:00,8.4119,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 05:00:00,2023-12-14 06:00:00,10.3738,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 06:00:00,2023-12-14 07:00:00,15.119,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 07:00:00,2023-12-14 08:00:00,10.8981,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 08:00:00,2023-12-14 09:00:00,14.4624,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 09:00:00,2023-12-14 10:00:00,14.2468,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 10:00:00,2023-12-14 11:00:00,12.9532,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 11:00:00,2023-12-14 12:00:00,12.9434,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 12:00:00,2023-12-14 13:00:00,11.1696,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 13:00:00,2023-12-14 14:00:00,11.1696,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 14:00:00,2023-12-14 15:00:00,14.776,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 15:00:00,2023-12-14 16:00:00,18.2746,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 16:00:00,2023-12-14 17:00:00,11.4832,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 17:00:00,2023-12-14 18:00:00,17.667,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 18:00:00,2023-12-14 19:00:00,17.1966,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 19:00:00,2023-12-14 20:00:00,23.9978,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 20:00:00,2023-12-14 21:00:00,21.3126,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 21:00:00,2023-12-14 22:00:00,18.1472,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 22:00:00,2023-12-14 23:00:00,22.2142,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-14 23:00:00,2023-12-15 00:00:00,23.1256,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 00:00:00,2023-12-15 01:00:00,25.7226,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 01:00:00,2023-12-15 02:00:00,22.5474,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 02:00:00,2023-12-15 03:00:00,16.2166,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 03:00:00,2023-12-15 04:00:00,13.8646,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 04:00:00,2023-12-15 05:00:00,18.2942,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 05:00:00,2023-12-15 06:00:00,19.1272,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 06:00:00,2023-12-15 07:00:00,18.0198,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 07:00:00,2023-12-15 08:00:00,22.469,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 08:00:00,2023-12-15 09:00:00,24.1154,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 09:00:00,2023-12-15 10:00:00,26.242,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 10:00:00,2023-12-15 11:00:00,23.6058,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 11:00:00,2023-12-15 12:00:00,24.7622,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 12:00:00,2023-12-15 13:00:00,23.5862,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 13:00:00,2023-12-15 14:00:00,18.255,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 14:00:00,2023-12-15 15:00:00,12.4632,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 15:00:00,2023-12-15 16:00:00,12.6886,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 16:00:00,2023-12-15 17:00:00,15.1974,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 17:00:00,2023-12-15 18:00:00,13.8058,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 18:00:00,2023-12-15 19:00:00,25.0268,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 19:00:00,2023-12-15 20:00:00,18.9704,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 20:00:00,2023-12-15 21:00:00,27.3984,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 21:00:00,2023-12-15 22:00:00,19.5682,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 22:00:00,2023-12-15 23:00:00,28.38595,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-15 23:00:00,2023-12-16 00:00:00,24.9876,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 00:00:00,2023-12-16 01:00:00,23.498,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 01:00:00,2023-12-16 02:00:00,21.636,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 02:00:00,2023-12-16 03:00:00,17.5102,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 03:00:00,2023-12-16 04:00:00,17.324,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 04:00:00,2023-12-16 05:00:00,11.101,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 05:00:00,2023-12-16 06:00:00,19.1076,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 06:00:00,2023-12-16 07:00:00,17.7944,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 07:00:00,2023-12-16 08:00:00,16.1676,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 08:00:00,2023-12-16 09:00:00,14.8838,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 09:00:00,2023-12-16 10:00:00,19.137,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 10:00:00,2023-12-16 11:00:00,13.2178,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 11:00:00,2023-12-16 12:00:00,14.2272,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 12:00:00,2023-12-16 13:00:00,14.3546,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 13:00:00,2023-12-16 14:00:00,18.3138,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 14:00:00,2023-12-16 15:00:00,16.0304,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 15:00:00,2023-12-16 16:00:00,13.9822,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 16:00:00,2023-12-16 17:00:00,14.0018,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 17:00:00,2023-12-16 18:00:00,15.7952,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 18:00:00,2023-12-16 19:00:00,13.257,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 19:00:00,2023-12-16 20:00:00,15.8442,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 20:00:00,2023-12-16 21:00:00,21.293,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 21:00:00,2023-12-16 22:00:00,20.5874,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 22:00:00,2023-12-16 23:00:00,19.529,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-16 23:00:00,2023-12-17 00:00:00,19.5584,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 00:00:00,2023-12-17 01:00:00,16.8046,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 01:00:00,2023-12-17 02:00:00,20.3032,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 02:00:00,2023-12-17 03:00:00,11.003,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 03:00:00,2023-12-17 04:00:00,9.8505,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 04:00:00,2023-12-17 05:00:00,10.1092,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 05:00:00,2023-12-17 06:00:00,14.6486,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 06:00:00,2023-12-17 07:00:00,13.1982,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 07:00:00,2023-12-17 08:00:00,14.0018,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 08:00:00,2023-12-17 09:00:00,12.228,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 09:00:00,2023-12-17 10:00:00,19.5192,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 10:00:00,2023-12-17 11:00:00,18.6862,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 11:00:00,2023-12-17 12:00:00,19.48,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 12:00:00,2023-12-17 13:00:00,18.3824,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 13:00:00,2023-12-17 14:00:00,18.3432,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 14:00:00,2023-12-17 15:00:00,16.9516,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 15:00:00,2023-12-17 16:00:00,19.4604,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 16:00:00,2023-12-17 17:00:00,14.8152,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 17:00:00,2023-12-17 18:00:00,17.5004,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 18:00:00,2023-12-17 19:00:00,23.498,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 19:00:00,2023-12-17 20:00:00,14.3252,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 20:00:00,2023-12-17 21:00:00,21.6752,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 21:00:00,2023-12-17 22:00:00,17.4416,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 22:00:00,2023-12-17 23:00:00,21.2146,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-17 23:00:00,2023-12-18 00:00:00,17.4514,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 00:00:00,2023-12-18 01:00:00,20.9108,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 01:00:00,2023-12-18 02:00:00,20.3326,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 02:00:00,2023-12-18 03:00:00,22.714,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 03:00:00,2023-12-18 04:00:00,22.7336,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 04:00:00,2023-12-18 05:00:00,22.7728,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 05:00:00,2023-12-18 06:00:00,17.8826,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 06:00:00,2023-12-18 07:00:00,21.9986,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 07:00:00,2023-12-18 08:00:00,16.7752,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 08:00:00,2023-12-18 09:00:00,26.0166,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 09:00:00,2023-12-18 10:00:00,22.0574,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 10:00:00,2023-12-18 11:00:00,22.273,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 11:00:00,2023-12-18 12:00:00,18.8724,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 12:00:00,2023-12-18 13:00:00,21.4302,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 13:00:00,2023-12-18 14:00:00,23.89,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 14:00:00,2023-12-18 15:00:00,21.293,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 15:00:00,2023-12-18 16:00:00,22.8708,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 16:00:00,2023-12-18 17:00:00,17.7062,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 17:00:00,2023-12-18 18:00:00,21.3126,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 18:00:00,2023-12-18 19:00:00,16.099,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 19:00:00,2023-12-18 20:00:00,28.38595,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 20:00:00,2023-12-18 21:00:00,24.0076,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 21:00:00,2023-12-18 22:00:00,26.3204,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 22:00:00,2023-12-18 23:00:00,27.0064,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-18 23:00:00,2023-12-19 00:00:00,22.1554,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 00:00:00,2023-12-19 01:00:00,20.1954,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 01:00:00,2023-12-19 02:00:00,20.5972,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 02:00:00,2023-12-19 03:00:00,28.38595,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 03:00:00,2023-12-19 04:00:00,22.1848,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 04:00:00,2023-12-19 05:00:00,17.3338,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 05:00:00,2023-12-19 06:00:00,16.1578,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 06:00:00,2023-12-19 07:00:00,20.8912,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 07:00:00,2023-12-19 08:00:00,15.07,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 08:00:00,2023-12-19 09:00:00,14.482,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 09:00:00,2023-12-19 10:00:00,14.5212,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 10:00:00,2023-12-19 11:00:00,17.8336,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 11:00:00,2023-12-19 12:00:00,14.7564,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 12:00:00,2023-12-19 13:00:00,13.551,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 13:00:00,2023-12-19 14:00:00,14.139,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 14:00:00,2023-12-19 15:00:00,8.6402,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 15:00:00,2023-12-19 16:00:00,5.9785,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 16:00:00,2023-12-19 17:00:00,4.7183,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 17:00:00,2023-12-19 18:00:00,10.0308,ug.m-3
NL/SPO-NL00247_06001_101,6001,2023-12-19 18:00:00,2023-12-19 19:00:00,8.404,ug.m-3
